id,type,question,response,sentence,sentence_id,trial_sequence_total,wrong_practice
132,practice_good,,1,,NA,0,0
132,practice_bad,,0,,NA,0,0
132,,Was there a festival yesterday?,1,John didn’t buy anything at the festival yesterday.,NA,NA,NA
132,,,NA,Ben didn't take pictures of the ancient statue.,3015,NA,NA
132,,Was there an ancient statue?,1,Ben didn't take pictures of the ancient statue.,3015,NA,NA
132,,,NA,Michael discussed the claim that the mechanic fixed the car after the accident.,1045,NA,NA
132,,Was there a claim that the mechanic fixed the car after the accident?,1,Michael discussed the claim that the mechanic fixed the car after the accident.,1045,NA,NA
132,,,NA,Emily didn't buy fresh vegetables at the supermarket.,3010,NA,NA
132,,Were there fresh vegetables at the supermarket?,1,Emily didn't buy fresh vegetables at the supermarket.,3010,NA,NA
132,,,NA,The librarian didn't organize the new books on the shelf.,3011,NA,NA
132,,Were there new books on the shelf?,0.97,The librarian didn't organize the new books on the shelf.,3011,NA,NA
132,,,NA,Nora didn’t discuss the claim that the scientist discovered an error in the final experiment.,1076,NA,NA
132,,Was there a claim that the scientist discovered an error in the final experiment?,1,Nora didn’t discuss the claim that the scientist discovered an error in the final experiment.,1076,NA,NA
132,,,NA,The hikers caught the rare bird near the lake.,3006,NA,NA
132,,Was there a rare bird near the lake?,1,The hikers caught the rare bird near the lake.,3006,NA,NA
132,,,NA,The professor updated the lecture slides online.,3008,NA,NA
132,,Were there lecture slides online?,1,The professor updated the lecture slides online.,3008,NA,NA
132,,,NA,The landlord discussed the claim that the plumber fixed the leak before the inspection.,1205,NA,NA
132,,Was there a claim that the plumber fixed the leak before the inspection?,1,The landlord discussed the claim that the plumber fixed the leak before the inspection.,1205,NA,NA
132,,,NA,Anna watered the plants on the balcony.,3004,NA,NA
132,,Were there plants on the balcony?,1,Anna watered the plants on the balcony.,3004,NA,NA
132,,,NA,The teacher posted the new schedule on the board.,3005,NA,NA
132,,Was there a new schedule on the board?,1,The teacher posted the new schedule on the board.,3005,NA,NA
132,,,NA,Katie didn’t discuss the claim that the cat knocked over the vase.,1026,NA,NA
132,,Was there a claim that the cat knocked over the vase?,1,Katie didn’t discuss the claim that the cat knocked over the vase.,1026,NA,NA
132,,,NA,The student didn't read the new history book in the library.,3009,NA,NA
132,,Was there a new history book in the library?,1,The student didn't read the new history book in the library.,3009,NA,NA
132,filler_good,,1,When did the train leave the station?,2013,NA,NA
132,acceptability,,0.99,Who claimed that the babysitter forgot to pick up the children after school?,1064,NA,NA
132,filler_good,,1,Where did the neighbors see the comet last night?,2007,NA,NA
132,filler_bad,,0,Where the suitcase that broken handle had left was did you?,2027,NA,NA
132,acceptability,,1,Who discussed the claim that the bakery shop would serve donuts tomorrow?,1012,NA,NA
132,filler_bad,,0,Why the waiter spilled was everyone the coffee laughing?,2031,NA,NA
132,filler_bad,,0,What did seem the girl that crying was in the hallway?,2029,NA,NA
132,acceptability,,0,What did David claim that the airline canceled?,1033,NA,NA
132,filler_good,,1,Whose jacket did Alex find in the library?,2011,NA,NA
132,filler_bad,,0,Who did the rumor that dancing liked nobody believe?,2017,NA,NA
132,acceptability,,0,What did Megan discuss the claim that the company released ahead of schedule?,1191,NA,NA
132,filler_good,,0.99,Where did the children hide the treasure?,2004,NA,NA
132,filler_good,,1,Which cookies did the baker put on the tray?,2014,NA,NA
132,acceptability,,1,Who discussed the claim that the nurse gave the wrong medication to a patient?,1092,NA,NA
132,filler_bad,,0,Why the pilot said turbulence during was everyone panicking?,2024,NA,NA
132,filler_bad,,0,What the tourists taking photos were of shouting did confuse?,2018,NA,NA
132,acceptability,,1,Who claimed that the gardener planted flowers near the fence?,1114,NA,NA
132,filler_good,,1,What did the mechanic replace in the engine?,2008,NA,NA
132,filler_good,,1,Which book did Maya finish last night?,2003,NA,NA
132,acceptability,,0,What did Kevin discuss the claim that the chef added to the soup by mistake?,1141,NA,NA
132,filler_bad,,0,Why did raining was when the kids outside played?,2022,NA,NA
132,filler_good,,1,What did the barista spill on the counter?,2005,NA,NA
132,acceptability,,0,What did the manager claim that the café overcharged for coffee?,1123,NA,NA
132,filler_bad,,0,Who the doctor that nervous looked yesterday treated did?,2021,NA,NA
132,filler_bad,,0,Which restaurant the friends to last summer went closing is now did?,2025,NA,NA
132,acceptability,,0,What did Jason discuss the claim that the committee rejected without review?,1241,NA,NA
132,filler_bad,,0,What the letter that important very was mailed nobody did?,2028,NA,NA
132,filler_good,,1,Who did the coach choose as captain?,2015,NA,NA
132,acceptability,,1,Who claimed that the museum restored the painting?,1104,NA,NA
132,filler_bad,,0,What did the neighbor that barking dog kept complain about nobody?,2020,NA,NA
132,filler_good,,1,Who did Liam invite to the picnic?,2002,NA,NA
132,acceptability,,0,What did Olivia claim that the secretary sent to the wrong department?,1173,NA,NA
132,filler_bad,,0,When the cat jumped that scared loudly the child was?,2019,NA,NA
132,filler_good,,1,Which picture did the curator hang in the gallery?,2006,NA,NA
132,acceptability,,1,Who discussed the claim that the scientist developed a vaccine in the new lab?,1222,NA,NA
132,filler_good,,1,Which song did the band play as an encore?,2012,NA,NA
132,filler_good,,1,What did Wendy bake for the party?,2001,NA,NA
132,acceptability,,1,Who claimed that the delivery driver dropped the package on the street?,1184,NA,NA
132,filler_good,,1,Which movie did Carla watch on Friday?,2009,NA,NA
132,filler_good,,1,Where did the hikers set up their tent?,2010,NA,NA
132,acceptability,,1,Who discussed the claim that the photographer lost the camera during the trip?,1152,NA,NA
132,filler_bad,,0,Which song that the band to rehearsed never finished was?,2032,NA,NA
132,filler_bad,,0,Who the bride during crying was the ceremony guests smiling did?,2026,NA,NA
132,acceptability,,0,What did Liam discuss the claim that the bus driver skipped during the morning route?,1081,NA,NA
132,filler_bad,,0,Who did the chair that broken completely sat on the chair?,2023,NA,NA
132,filler_bad,,0,Who the manager said forgot did the keys actually?,2030,NA,NA
132,acceptability,,1,What did Thomas claim that the author deleted from the final draft?,1163,NA,NA
132,filler_good,,1,What did the cat knock off the shelf?,2016,NA,NA
132,,,NA,Christine bought the heavy suitcase.,3020,NA,NA
132,,Was there a heavy suitcase?,1,Christine bought the heavy suitcase.,3020,NA,NA
132,,,NA,Laura didn’t discuss the claim that the reporter misquoted the politician in the article.,1136,NA,NA
132,,Was there a claim that the reporter misquoted the politician in the article?,1,Laura didn’t discuss the claim that the reporter misquoted the politician in the article.,1136,NA,NA
132,,,NA,The musician didn't tune the old piano in the practice hall.,3026,NA,NA
132,,Was there an old piano in the practice hall?,1,The musician didn't tune the old piano in the practice hall.,3026,NA,NA
132,,,NA,The coach didn't reserve the practice field for the team.,3027,NA,NA
132,,Was there a practice field for the team?,1,The coach didn't reserve the practice field for the team.,3027,NA,NA
132,,,NA,Hannah discussed the claim that the lawyer filed the report too late.,1235,NA,NA
132,,Was there a claim that the lawyer filed the report too late?,1,Hannah discussed the claim that the lawyer filed the report too late.,1235,NA,NA
132,,,NA,The journalist reviewed the important documents in the office.,3017,NA,NA
132,,Were there important documents in the office?,1,The journalist reviewed the important documents in the office.,3017,NA,NA
132,,,NA,Maria polished the silver jewelry in the display case.,3021,NA,NA
132,,Was there silver jewelry in the display case?,1,Maria polished the silver jewelry in the display case.,3021,NA,NA
132,,,NA,Chloe discussed the claim that the chef burned the steak during the dinner service.,1215,NA,NA
132,,Was there a claim that the chef burned the steak during the dinner service?,1,Chloe discussed the claim that the chef burned the steak during the dinner service.,1215,NA,NA
132,,,NA,The assistant didn't label the confidential folders in the archive.,3030,NA,NA
132,,Were there confidential folders in the archive?,1,The assistant didn't label the confidential folders in the archive.,3030,NA,NA
132,,,NA,The clerk didn't sort the returned packages at the counter.,3032,NA,NA
132,,Were there returned packages at the counter?,1,The clerk didn't sort the returned packages at the counter.,3032,NA,NA
132,,,NA,Emma didn’t discuss the claim that the neighbor played loud music after midnight.,1056,NA,NA
132,,Was there a claim that the neighbor played loud music after midnight?,1,Emma didn’t discuss the claim that the neighbor played loud music after midnight.,1056,NA,NA
132,,,NA,Frank found the missing wallet under the table.,3023,NA,NA
132,,Was there a missing wallet under the table?,1,Frank found the missing wallet under the table.,3023,NA,NA
56,practice_good,,1,,NA,0,0
56,practice_bad,,0,,NA,0,0
56,,Was there a festival yesterday?,1,John didn’t buy anything at the festival yesterday.,NA,NA,NA
56,,,NA,Anna didn't water the plants on the balcony.,3012,NA,NA
56,,Were there plants on the balcony?,1,Anna didn't water the plants on the balcony.,3012,NA,NA
56,,,NA,Olivia discussed the claim that the secretary sent the report to the wrong department.,1175,NA,NA
56,,Was there a claim that the secretary sent the report to the wrong department?,1,Olivia discussed the claim that the secretary sent the report to the wrong department.,1175,NA,NA
56,,,NA,The student read the new history book in the library.,3001,NA,NA
56,,Was there a new history book in the library?,1,The student read the new history book in the library.,3001,NA,NA
56,,,NA,Emily didn't buy fresh vegetables at the supermarket.,3010,NA,NA
56,,Were there fresh vegetables at the supermarket?,0.5,Emily didn't buy fresh vegetables at the supermarket.,3010,NA,NA
56,,,NA,Laura didn’t discuss the claim that the reporter misquoted the politician in the article.,1136,NA,NA
56,,Was there a claim that the reporter misquoted the politician in the article?,1,Laura didn’t discuss the claim that the reporter misquoted the politician in the article.,1136,NA,NA
56,,,NA,The teacher didn't post the new schedule on the board.,3013,NA,NA
56,,Was there a new schedule on the board?,0.5,The teacher didn't post the new schedule on the board.,3013,NA,NA
56,,,NA,Ben took pictures of the ancient statue.,3007,NA,NA
56,,Was there an ancient statue?,1,Ben took pictures of the ancient statue.,3007,NA,NA
56,,,NA,The curator didn’t discuss the claim that the museum restored the painting.,1106,NA,NA
56,,Was there a claim that the museum restored the painting?,1,The curator didn’t discuss the claim that the museum restored the painting.,1106,NA,NA
56,,,NA,The librarian organized the new books on the shelf.,3003,NA,NA
56,,Were there new books on the shelf?,1,The librarian organized the new books on the shelf.,3003,NA,NA
56,,,NA,The hikers didn't catch the rare bird near the lake.,3014,NA,NA
56,,Was there a rare bird near the lake?,0.47,The hikers didn't catch the rare bird near the lake.,3014,NA,NA
56,,,NA,Emma discussed the claim that the neighbor played loud music after midnight.,1055,NA,NA
56,,Was there a claim that the neighbor played loud music after midnight?,1,Emma discussed the claim that the neighbor played loud music after midnight.,1055,NA,NA
56,,,NA,The professor updated the lecture slides online.,3008,NA,NA
56,,Were there lecture slides online?,1,The professor updated the lecture slides online.,3008,NA,NA
56,filler_good,,1,Which book did Maya finish last night?,2003,NA,NA
56,acceptability,,0.21,What did Chloe discuss the claim that the chef burned during the dinner service?,1211,NA,NA
56,filler_bad,,0,Who the doctor that nervous looked yesterday treated did?,2021,NA,NA
56,filler_good,,1,Which song did the band play as an encore?,2012,NA,NA
56,acceptability,,0.82,Who discussed the claim that the committee rejected the proposal without review?,1242,NA,NA
56,filler_bad,,0.06,When the cat jumped that scared loudly the child was?,2019,NA,NA
56,filler_good,,1,What did the barista spill on the counter?,2005,NA,NA
56,acceptability,,0.89,What did Katie claim that the cat knocked over?,1023,NA,NA
56,filler_bad,,0.01,What did the neighbor that barking dog kept complain about nobody?,2020,NA,NA
56,filler_good,,1,Which cookies did the baker put on the tray?,2014,NA,NA
56,acceptability,,0.86,Who claimed that the chef added too much salt to the soup by mistake?,1144,NA,NA
56,filler_bad,,0,Who the manager said forgot did the keys actually?,2030,NA,NA
56,filler_good,,1,Which picture did the curator hang in the gallery?,2006,NA,NA
56,acceptability,,0.05,What did John discuss the claim that the bakery shop would serve tomorrow?,1011,NA,NA
56,filler_good,,1,Where did the hikers set up their tent?,2010,NA,NA
56,filler_good,,0.93,Where did the neighbors see the comet last night?,2007,NA,NA
56,acceptability,,0.82,Who claimed that the plumber fixed the leak before the inspection?,1204,NA,NA
56,filler_bad,,0,What the letter that important very was mailed nobody did?,2028,NA,NA
56,filler_bad,,0,Who the bride during crying was the ceremony guests smiling did?,2026,NA,NA
56,acceptability,,0.96,Who discussed the claim that the babysitter forgot to pick up the children after school?,1062,NA,NA
56,filler_bad,,0,Why the pilot said turbulence during was everyone panicking?,2024,NA,NA
56,filler_bad,,0,Where the suitcase that broken handle had left was did you?,2027,NA,NA
56,acceptability,,0.85,What did Nora claim that the scientist discovered in the final experiment?,1073,NA,NA
56,filler_good,,1,Which movie did Carla watch on Friday?,2009,NA,NA
56,filler_bad,,0,Why the waiter spilled was everyone the coffee laughing?,2031,NA,NA
56,acceptability,,0.97,Who claimed that the gardener planted flowers near the fence?,1114,NA,NA
56,filler_bad,,0.08,Which restaurant the friends to last summer went closing is now did?,2025,NA,NA
56,filler_bad,,0,Who did the rumor that dancing liked nobody believe?,2017,NA,NA
56,acceptability,,0.9,Who discussed the claim that the nurse gave the wrong medication to a patient?,1092,NA,NA
56,filler_good,,1,What did Wendy bake for the party?,2001,NA,NA
56,filler_good,,1,Where did the children hide the treasure?,2004,NA,NA
56,acceptability,,0.31,What did Rachel discuss the claim that the photographer lost during the trip?,1151,NA,NA
56,filler_bad,,0.08,What the tourists taking photos were of shouting did confuse?,2018,NA,NA
56,filler_good,,1,Who did Liam invite to the picnic?,2002,NA,NA
56,acceptability,,0.69,What did Megan claim that the company released ahead of schedule?,1193,NA,NA
56,filler_good,,1,When did the train leave the station?,2013,NA,NA
56,filler_bad,,0.04,Who did the chair that broken completely sat on the chair?,2023,NA,NA
56,acceptability,,0.86,What did Michael claim that the mechanic fixed after the accident?,1043,NA,NA
56,filler_bad,,0,Why did raining was when the kids outside played?,2022,NA,NA
56,filler_good,,1,Whose jacket did Alex find in the library?,2011,NA,NA
56,acceptability,,0.06,What did Liam discuss the claim that the bus driver skipped during the morning route?,1081,NA,NA
56,filler_good,,0.96,What did the mechanic replace in the engine?,2008,NA,NA
56,filler_good,,1,What did the cat knock off the shelf?,2016,NA,NA
56,acceptability,,0.92,Who claimed that the scientist developed a vaccine in the new lab?,1224,NA,NA
56,filler_good,,1,Who did the coach choose as captain?,2015,NA,NA
56,filler_bad,,0.1,Which song that the band to rehearsed never finished was?,2032,NA,NA
56,acceptability,,0.91,Who discussed the claim that the café overcharged the customer for coffee?,1122,NA,NA
56,filler_bad,,0,What did seem the girl that crying was in the hallway?,2029,NA,NA
56,,,NA,Frank didn't find the missing wallet under the table.,3031,NA,NA
56,,Was there a missing wallet under the table?,0,Frank didn't find the missing wallet under the table.,3031,NA,NA
56,,,NA,David didn’t discuss the claim that the airline canceled the morning flight to Chicago.,1036,NA,NA
56,,Was there a claim that the airline canceled the morning flight to Chicago?,1,David didn’t discuss the claim that the airline canceled the morning flight to Chicago.,1036,NA,NA
56,,,NA,Maria didn't polish the silver jewelry in the display case.,3029,NA,NA
56,,Was there silver jewelry in the display case?,1,Maria didn't polish the silver jewelry in the display case.,3029,NA,NA
56,,,NA,The journalist reviewed the important documents in the office.,3017,NA,NA
56,,Were there important documents in the office?,1,The journalist reviewed the important documents in the office.,3017,NA,NA
56,,,NA,Ben discussed the claim that the delivery driver dropped the package on the street.,1185,NA,NA
56,,Was there a claim that the delivery driver dropped the package on the street?,1,Ben discussed the claim that the delivery driver dropped the package on the street.,1185,NA,NA
56,,,NA,Christine didn't buy the heavy suitcase.,3028,NA,NA
56,,Was there a heavy suitcase?,0.65,Christine didn't buy the heavy suitcase.,3028,NA,NA
56,,,NA,The musician tuned the old piano in the practice hall.,3018,NA,NA
56,,Was there an old piano in the practice hall?,0.99,The musician tuned the old piano in the practice hall.,3018,NA,NA
56,,,NA,Hannah discussed the claim that the lawyer filed the report too late.,1235,NA,NA
56,,Was there a claim that the lawyer filed the report too late?,1,Hannah discussed the claim that the lawyer filed the report too late.,1235,NA,NA
56,,,NA,The assistant didn't label the confidential folders in the archive.,3030,NA,NA
56,,Were there confidential folders in the archive?,1,The assistant didn't label the confidential folders in the archive.,3030,NA,NA
56,,,NA,The coach reserved the practice field for the team.,3019,NA,NA
56,,Was there a practice field for the team?,1,The coach reserved the practice field for the team.,3019,NA,NA
56,,,NA,Thomas didn’t discuss the claim that the author deleted a chapter from the final draft.,1166,NA,NA
56,,Was there a claim that the author deleted a chapter from the final draft?,1,Thomas didn’t discuss the claim that the author deleted a chapter from the final draft.,1166,NA,NA
56,,,NA,The clerk sorted the returned packages at the counter.,3024,NA,NA
56,,Were there returned packages at the counter?,0.9,The clerk sorted the returned packages at the counter.,3024,NA,NA
244,practice_good,,0.78,,NA,0,0
244,practice_bad,,0.13,,NA,0,0
244,,Was there a festival yesterday?,1,John didn’t buy anything at the festival yesterday.,NA,NA,NA
244,,,NA,The hikers didn't catch the rare bird near the lake.,3014,NA,NA
244,,Was there a rare bird near the lake?,0.09,The hikers didn't catch the rare bird near the lake.,3014,NA,NA
244,,,NA,Ben discussed the claim that the delivery driver dropped the package on the street.,1185,NA,NA
244,,Was there a claim that the delivery driver dropped the package on the street?,0.89,Ben discussed the claim that the delivery driver dropped the package on the street.,1185,NA,NA
244,,,NA,Emily bought fresh vegetables at the supermarket.,3002,NA,NA
244,,Were there fresh vegetables at the supermarket?,0.87,Emily bought fresh vegetables at the supermarket.,3002,NA,NA
244,,,NA,The professor didn't update the lecture slides online.,3016,NA,NA
244,,Were there lecture slides online?,0.52,The professor didn't update the lecture slides online.,3016,NA,NA
244,,,NA,Grace discussed the claim that the nurse gave the wrong medication to a patient.,1095,NA,NA
244,,Was there a claim that the nurse gave the wrong medication to a patient?,0.86,Grace discussed the claim that the nurse gave the wrong medication to a patient.,1095,NA,NA
244,,,NA,The student read the new history book in the library.,3001,NA,NA
244,,Was there a new history book in the library?,0.88,The student read the new history book in the library.,3001,NA,NA
244,,,NA,Anna didn't water the plants on the balcony.,3012,NA,NA
244,,Were there plants on the balcony?,0.75,Anna didn't water the plants on the balcony.,3012,NA,NA
244,,,NA,Liam didn’t discuss the claim that the bus driver skipped several stops during the morning route.,1086,NA,NA
244,,Was there a claim that the bus driver skipped several stops during the morning route?,0.72,Liam didn’t discuss the claim that the bus driver skipped several stops during the morning route.,1086,NA,NA
244,,,NA,Ben took pictures of the ancient statue.,3007,NA,NA
244,,Was there an ancient statue?,0.99,Ben took pictures of the ancient statue.,3007,NA,NA
244,,,NA,The librarian organized the new books on the shelf.,3003,NA,NA
244,,Were there new books on the shelf?,0.81,The librarian organized the new books on the shelf.,3003,NA,NA
244,,,NA,The curator didn’t discuss the claim that the museum restored the painting.,1106,NA,NA
244,,Was there a claim that the museum restored the painting?,0.61,The curator didn’t discuss the claim that the museum restored the painting.,1106,NA,NA
244,,,NA,The teacher didn't post the new schedule on the board.,3013,NA,NA
244,,Was there a new schedule on the board?,0.12,The teacher didn't post the new schedule on the board.,3013,NA,NA
244,filler_good,,1,Which song did the band play as an encore?,2012,NA,NA
244,acceptability,,0.33,What did Megan discuss the claim that the company released ahead of schedule?,1191,NA,NA
244,filler_bad,,0,What the letter that important very was mailed nobody did?,2028,NA,NA
244,filler_bad,,0,Who the bride during crying was the ceremony guests smiling did?,2026,NA,NA
244,acceptability,,0.74,Who discussed the claim that the chef burned the steak during the dinner service?,1212,NA,NA
244,filler_good,,1,When did the train leave the station?,2013,NA,NA
244,filler_good,,1,What did the mechanic replace in the engine?,2008,NA,NA
244,acceptability,,0.73,What did Kevin claim that the chef added to the soup by mistake?,1143,NA,NA
244,filler_bad,,0.11,Who did the chair that broken completely sat on the chair?,2023,NA,NA
244,filler_bad,,0,Why did raining was when the kids outside played?,2022,NA,NA
244,acceptability,,1,Who claimed that the reporter misquoted the politician in the article?,1134,NA,NA
244,filler_good,,1,Who did the coach choose as captain?,2015,NA,NA
244,filler_good,,1,Which cookies did the baker put on the tray?,2014,NA,NA
244,acceptability,,0.81,What did David claim that the airline canceled?,1033,NA,NA
244,filler_bad,,0,Which restaurant the friends to last summer went closing is now did?,2025,NA,NA
244,filler_bad,,0,When the cat jumped that scared loudly the child was?,2019,NA,NA
244,acceptability,,0.91,Who claimed that the bakery shop would serve donuts tomorrow?,1014,NA,NA
244,filler_good,,1,Who did Liam invite to the picnic?,2002,NA,NA
244,filler_bad,,0.1,Why the pilot said turbulence during was everyone panicking?,2024,NA,NA
244,acceptability,,0.89,Who discussed the claim that the cat knocked over the vase?,1022,NA,NA
244,filler_good,,1,Where did the neighbors see the comet last night?,2007,NA,NA
244,filler_good,,1,What did the barista spill on the counter?,2005,NA,NA
244,acceptability,,0.26,What did Julia discuss the claim that the babysitter forgot to pick up after school?,1061,NA,NA
244,filler_bad,,0.11,What did the neighbor that barking dog kept complain about nobody?,2020,NA,NA
244,filler_good,,1,Which movie did Carla watch on Friday?,2009,NA,NA
244,acceptability,,0.55,What did Emma discuss the claim that the neighbor played after midnight?,1051,NA,NA
244,filler_good,,1,Where did the children hide the treasure?,2004,NA,NA
244,filler_bad,,0.08,Why the waiter spilled was everyone the coffee laughing?,2031,NA,NA
244,acceptability,,1,Who discussed the claim that the secretary sent the report to the wrong department?,1172,NA,NA
244,filler_bad,,0.04,Who the manager said forgot did the keys actually?,2030,NA,NA
244,filler_good,,1,Which picture did the curator hang in the gallery?,2006,NA,NA
244,acceptability,,0.89,What did Jason claim that the committee rejected without review?,1243,NA,NA
244,filler_bad,,0.11,Who did the rumor that dancing liked nobody believe?,2017,NA,NA
244,filler_good,,0.83,Whose jacket did Alex find in the library?,2011,NA,NA
244,acceptability,,1,Who claimed that the lawyer filed the report too late?,1234,NA,NA
244,filler_bad,,0.04,What did seem the girl that crying was in the hallway?,2029,NA,NA
244,filler_bad,,0,Who the doctor that nervous looked yesterday treated did?,2021,NA,NA
244,acceptability,,0.19,What did the manager discuss the claim that the café overcharged for coffee?,1121,NA,NA
244,filler_bad,,0.04,Where the suitcase that broken handle had left was did you?,2027,NA,NA
244,filler_good,,1,Where did the hikers set up their tent?,2010,NA,NA
244,acceptability,,0.95,Who claimed that the gardener planted flowers near the fence?,1114,NA,NA
244,filler_bad,,0.02,Which song that the band to rehearsed never finished was?,2032,NA,NA
244,filler_good,,1,What did Wendy bake for the party?,2001,NA,NA
244,acceptability,,1,What did Ethan claim that the scientist developed in the new lab?,1223,NA,NA
244,filler_good,,1,Which book did Maya finish last night?,2003,NA,NA
244,filler_bad,,0.14,What the tourists taking photos were of shouting did confuse?,2018,NA,NA
244,acceptability,,0.91,Who discussed the claim that the photographer lost the camera during the trip?,1152,NA,NA
244,filler_good,,1,What did the cat knock off the shelf?,2016,NA,NA
244,,,NA,The journalist didn't review the important documents in the office.,3025,NA,NA
244,,Were there important documents in the office?,0.84,The journalist didn't review the important documents in the office.,3025,NA,NA
244,,,NA,Nora didn’t discuss the claim that the scientist discovered an error in the final experiment.,1076,NA,NA
244,,Was there a claim that the scientist discovered an error in the final experiment?,0.92,Nora didn’t discuss the claim that the scientist discovered an error in the final experiment.,1076,NA,NA
244,,,NA,The coach didn't reserve the practice field for the team.,3027,NA,NA
244,,Was there a practice field for the team?,0.5,The coach didn't reserve the practice field for the team.,3027,NA,NA
244,,,NA,Frank found the missing wallet under the table.,3023,NA,NA
244,,Was there a missing wallet under the table?,1,Frank found the missing wallet under the table.,3023,NA,NA
244,,,NA,The landlord discussed the claim that the plumber fixed the leak before the inspection.,1205,NA,NA
244,,Was there a claim that the plumber fixed the leak before the inspection?,1,The landlord discussed the claim that the plumber fixed the leak before the inspection.,1205,NA,NA
244,,,NA,The musician tuned the old piano in the practice hall.,3018,NA,NA
244,,Was there an old piano in the practice hall?,0.89,The musician tuned the old piano in the practice hall.,3018,NA,NA
244,,,NA,The clerk didn't sort the returned packages at the counter.,3032,NA,NA
244,,Were there returned packages at the counter?,0.79,The clerk didn't sort the returned packages at the counter.,3032,NA,NA
244,,,NA,Michael didn’t discuss the claim that the mechanic fixed the car after the accident.,1046,NA,NA
244,,Was there a claim that the mechanic fixed the car after the accident?,0.69,Michael didn’t discuss the claim that the mechanic fixed the car after the accident.,1046,NA,NA
244,,,NA,The assistant labeled the confidential folders in the archive.,3022,NA,NA
244,,Were there confidential folders in the archive?,0.87,The assistant labeled the confidential folders in the archive.,3022,NA,NA
244,,,NA,Christine bought the heavy suitcase.,3020,NA,NA
244,,Was there a heavy suitcase?,0.92,Christine bought the heavy suitcase.,3020,NA,NA
244,,,NA,Thomas discussed the claim that the author deleted a chapter from the final draft.,1165,NA,NA
244,,Was there a claim that the author deleted a chapter from the final draft?,0.91,Thomas discussed the claim that the author deleted a chapter from the final draft.,1165,NA,NA
244,,,NA,Maria didn't polish the silver jewelry in the display case.,3029,NA,NA
244,,Was there silver jewelry in the display case?,0.8,Maria didn't polish the silver jewelry in the display case.,3029,NA,NA
118,practice_good,,1,,NA,0,1
118,practice_bad,,0,,NA,0,0
118,,Was there a festival yesterday?,1,John didn’t buy anything at the festival yesterday.,NA,NA,NA
118,,,NA,Emily bought fresh vegetables at the supermarket.,3002,NA,NA
118,,Were there fresh vegetables at the supermarket?,1,Emily bought fresh vegetables at the supermarket.,3002,NA,NA
118,,,NA,Grace didn’t discuss the claim that the nurse gave the wrong medication to a patient.,1096,NA,NA
118,,Was there a claim that the nurse gave the wrong medication to a patient?,1,Grace didn’t discuss the claim that the nurse gave the wrong medication to a patient.,1096,NA,NA
118,,,NA,Anna watered the plants on the balcony.,3004,NA,NA
118,,Were there plants on the balcony?,1,Anna watered the plants on the balcony.,3004,NA,NA
118,,,NA,The teacher didn't post the new schedule on the board.,3013,NA,NA
118,,Was there a new schedule on the board?,0,The teacher didn't post the new schedule on the board.,3013,NA,NA
118,,,NA,Laura discussed the claim that the reporter misquoted the politician in the article.,1135,NA,NA
118,,Was there a claim that the reporter misquoted the politician in the article?,1,Laura discussed the claim that the reporter misquoted the politician in the article.,1135,NA,NA
118,,,NA,Ben didn't take pictures of the ancient statue.,3015,NA,NA
118,,Was there an ancient statue?,0.97,Ben didn't take pictures of the ancient statue.,3015,NA,NA
118,,,NA,The hikers caught the rare bird near the lake.,3006,NA,NA
118,,Was there a rare bird near the lake?,1,The hikers caught the rare bird near the lake.,3006,NA,NA
118,,,NA,Emma didn’t discuss the claim that the neighbor played loud music after midnight.,1056,NA,NA
118,,Was there a claim that the neighbor played loud music after midnight?,1,Emma didn’t discuss the claim that the neighbor played loud music after midnight.,1056,NA,NA
118,,,NA,The professor updated the lecture slides online.,3008,NA,NA
118,,Were there lecture slides online?,1,The professor updated the lecture slides online.,3008,NA,NA
118,,,NA,The student didn't read the new history book in the library.,3009,NA,NA
118,,Was there a new history book in the library?,1,The student didn't read the new history book in the library.,3009,NA,NA
118,,,NA,Kevin discussed the claim that the chef added too much salt to the soup by mistake.,1145,NA,NA
118,,Was there a claim that the chef added too much salt to the soup by mistake?,1,Kevin discussed the claim that the chef added too much salt to the soup by mistake.,1145,NA,NA
118,,,NA,The librarian didn't organize the new books on the shelf.,3011,NA,NA
118,,Were there new books on the shelf?,1,The librarian didn't organize the new books on the shelf.,3011,NA,NA
118,filler_good,,1,Which song did the band play as an encore?,2012,NA,NA
118,acceptability,,0.96,Who discussed the claim that the scientist developed a vaccine in the new lab?,1222,NA,NA
118,filler_good,,0.99,What did the cat knock off the shelf?,2016,NA,NA
118,filler_bad,,0.04,Why the pilot said turbulence during was everyone panicking?,2024,NA,NA
118,acceptability,,0.9,What did John claim that the bakery shop would serve tomorrow?,1013,NA,NA
118,filler_bad,,0,Which restaurant the friends to last summer went closing is now did?,2025,NA,NA
118,filler_bad,,0,What the tourists taking photos were of shouting did confuse?,2018,NA,NA
118,acceptability,,0.98,Who claimed that the company released the new software ahead of schedule?,1194,NA,NA
118,filler_good,,1,Which movie did Carla watch on Friday?,2009,NA,NA
118,filler_good,,1,Who did the coach choose as captain?,2015,NA,NA
118,acceptability,,0.1,What did the manager discuss the claim that the café overcharged for coffee?,1121,NA,NA
118,filler_bad,,0,Who the doctor that nervous looked yesterday treated did?,2021,NA,NA
118,filler_bad,,0.02,What did seem the girl that crying was in the hallway?,2029,NA,NA
118,acceptability,,1,What did the landlord claim that the plumber fixed before the inspection?,1203,NA,NA
